,int64,float64,complex128,object,bool
698,1,1.0,(1+0j),1.0,True
699,1,1.0,(1+0j),1.0,True
700,1,1.0,(1+0j),1.0,True
701,1,1.0,(1+0j),1.0,True
702,1,1.0,(1+0j),1.0,True
703,1,1.0,(1+0j),1.0,True
704,1,1.0,(1+0j),1.0,True
705,1,1.0,(1+0j),1.0,True
706,1,1.0,(1+0j),1.0,True
707,1,1.0,(1+0j),1.0,True
708,1,1.0,(1+0j),1.0,True
709,1,1.0,(1+0j),1.0,True
710,1,1.0,(1+0j),1.0,True
711,1,1.0,(1+0j),1.0,True
712,1,1.0,(1+0j),1.0,True
713,1,1.0,(1+0j),1.0,True
714,1,1.0,(1+0j),1.0,True
715,1,1.0,(1+0j),1.0,True
716,1,1.0,(1+0j),1.0,True
717,1,1.0,(1+0j),1.0,True
718,1,1.0,(1+0j),1.0,True
719,1,1.0,(1+0j),1.0,True
720,1,1.0,(1+0j),1.0,True
721,1,1.0,(1+0j),1.0,True
722,1,1.0,(1+0j),1.0,True
723,1,1.0,(1+0j),1.0,True
724,1,1.0,(1+0j),1.0,True
725,1,1.0,(1+0j),1.0,True
726,1,1.0,(1+0j),1.0,True
727,1,1.0,(1+0j),1.0,True
728,1,1.0,(1+0j),1.0,True
729,1,1.0,(1+0j),1.0,True
730,1,1.0,(1+0j),1.0,True
731,1,1.0,(1+0j),1.0,True
732,1,1.0,(1+0j),1.0,True
733,1,1.0,(1+0j),1.0,True
734,1,1.0,(1+0j),1.0,True
735,1,1.0,(1+0j),1.0,True
736,1,1.0,(1+0j),1.0,True
737,1,1.0,(1+0j),1.0,True
738,1,1.0,(1+0j),1.0,True
739,1,1.0,(1+0j),1.0,True
740,1,1.0,(1+0j),1.0,True
741,1,1.0,(1+0j),1.0,True
742,1,1.0,(1+0j),1.0,True
743,1,1.0,(1+0j),1.0,True
744,1,1.0,(1+0j),1.0,True
745,1,1.0,(1+0j),1.0,True
746,1,1.0,(1+0j),1.0,True
747,1,1.0,(1+0j),1.0,True
748,1,1.0,(1+0j),1.0,True
749,1,1.0,(1+0j),1.0,True
750,1,1.0,(1+0j),1.0,True
751,1,1.0,(1+0j),1.0,True
752,1,1.0,(1+0j),1.0,True
753,1,1.0,(1+0j),1.0,True
754,1,1.0,(1+0j),1.0,True
755,1,1.0,(1+0j),1.0,True
756,1,1.0,(1+0j),1.0,True
757,1,1.0,(1+0j),1.0,True
758,1,1.0,(1+0j),1.0,True
759,1,1.0,(1+0j),1.0,True
760,1,1.0,(1+0j),1.0,True
761,1,1.0,(1+0j),1.0,True
762,1,1.0,(1+0j),1.0,True
763,1,1.0,(1+0j),1.0,True
764,1,1.0,(1+0j),1.0,True
765,1,1.0,(1+0j),1.0,True
766,1,1.0,(1+0j),1.0,True
767,1,1.0,(1+0j),1.0,True
768,1,1.0,(1+0j),1.0,True
769,1,1.0,(1+0j),1.0,True
770,1,1.0,(1+0j),1.0,True
771,1,1.0,(1+0j),1.0,True
772,1,1.0,(1+0j),1.0,True
773,1,1.0,(1+0j),1.0,True
774,1,1.0,(1+0j),1.0,True
775,1,1.0,(1+0j),1.0,True
776,1,1.0,(1+0j),1.0,True
777,1,1.0,(1+0j),1.0,True
778,1,1.0,(1+0j),1.0,True
779,1,1.0,(1+0j),1.0,True
780,1,1.0,(1+0j),1.0,True
781,1,1.0,(1+0j),1.0,True
782,1,1.0,(1+0j),1.0,True
783,1,1.0,(1+0j),1.0,True
784,1,1.0,(1+0j),1.0,True
785,1,1.0,(1+0j),1.0,True
786,1,1.0,(1+0j),1.0,True
787,1,1.0,(1+0j),1.0,True
788,1,1.0,(1+0j),1.0,True
789,1,1.0,(1+0j),1.0,True
790,1,1.0,(1+0j),1.0,True
791,1,1.0,(1+0j),1.0,True
792,1,1.0,(1+0j),1.0,True
793,1,1.0,(1+0j),1.0,True
794,1,1.0,(1+0j),1.0,True
795,1,1.0,(1+0j),1.0,True
796,1,1.0,(1+0j),1.0,True
797,1,1.0,(1+0j),1.0,True
798,1,1.0,(1+0j),1.0,True
799,1,1.0,(1+0j),1.0,True
800,1,1.0,(1+0j),1.0,True
801,1,1.0,(1+0j),1.0,True
802,1,1.0,(1+0j),1.0,True
803,1,1.0,(1+0j),1.0,True
804,1,1.0,(1+0j),1.0,True
805,1,1.0,(1+0j),1.0,True
806,1,1.0,(1+0j),1.0,True
807,1,1.0,(1+0j),1.0,True
808,1,1.0,(1+0j),1.0,True
809,1,1.0,(1+0j),1.0,True
810,1,1.0,(1+0j),1.0,True
811,1,1.0,(1+0j),1.0,True
812,1,1.0,(1+0j),1.0,True
813,1,1.0,(1+0j),1.0,True
814,1,1.0,(1+0j),1.0,True
815,1,1.0,(1+0j),1.0,True
816,1,1.0,(1+0j),1.0,True
817,1,1.0,(1+0j),1.0,True
818,1,1.0,(1+0j),1.0,True
819,1,1.0,(1+0j),1.0,True
820,1,1.0,(1+0j),1.0,True
821,1,1.0,(1+0j),1.0,True
822,1,1.0,(1+0j),1.0,True
823,1,1.0,(1+0j),1.0,True
824,1,1.0,(1+0j),1.0,True
825,1,1.0,(1+0j),1.0,True
826,1,1.0,(1+0j),1.0,True
827,1,1.0,(1+0j),1.0,True
828,1,1.0,(1+0j),1.0,True
829,1,1.0,(1+0j),1.0,True
830,1,1.0,(1+0j),1.0,True
831,1,1.0,(1+0j),1.0,True
832,1,1.0,(1+0j),1.0,True
833,1,1.0,(1+0j),1.0,True
834,1,1.0,(1+0j),1.0,True
835,1,1.0,(1+0j),1.0,True
836,1,1.0,(1+0j),1.0,True
837,1,1.0,(1+0j),1.0,True
838,1,1.0,(1+0j),1.0,True
839,1,1.0,(1+0j),1.0,True
840,1,1.0,(1+0j),1.0,True
841,1,1.0,(1+0j),1.0,True
842,1,1.0,(1+0j),1.0,True
843,1,1.0,(1+0j),1.0,True
844,1,1.0,(1+0j),1.0,True
845,1,1.0,(1+0j),1.0,True
846,1,1.0,(1+0j),1.0,True
847,1,1.0,(1+0j),1.0,True
848,1,1.0,(1+0j),1.0,True
849,1,1.0,(1+0j),1.0,True
850,1,1.0,(1+0j),1.0,True
851,1,1.0,(1+0j),1.0,True
852,1,1.0,(1+0j),1.0,True
853,1,1.0,(1+0j),1.0,True
854,1,1.0,(1+0j),1.0,True
855,1,1.0,(1+0j),1.0,True
856,1,1.0,(1+0j),1.0,True
857,1,1.0,(1+0j),1.0,True
858,1,1.0,(1+0j),1.0,True
859,1,1.0,(1+0j),1.0,True
860,1,1.0,(1+0j),1.0,True
861,1,1.0,(1+0j),1.0,True
862,1,1.0,(1+0j),1.0,True
863,1,1.0,(1+0j),1.0,True
864,1,1.0,(1+0j),1.0,True
865,1,1.0,(1+0j),1.0,True
866,1,1.0,(1+0j),1.0,True
867,1,1.0,(1+0j),1.0,True
868,1,1.0,(1+0j),1.0,True
869,1,1.0,(1+0j),1.0,True
870,1,1.0,(1+0j),1.0,True
871,1,1.0,(1+0j),1.0,True
872,1,1.0,(1+0j),1.0,True
873,1,1.0,(1+0j),1.0,True
874,1,1.0,(1+0j),1.0,True
875,1,1.0,(1+0j),1.0,True
876,1,1.0,(1+0j),1.0,True
877,1,1.0,(1+0j),1.0,True
878,1,1.0,(1+0j),1.0,True
879,1,1.0,(1+0j),1.0,True
880,1,1.0,(1+0j),1.0,True
881,1,1.0,(1+0j),1.0,True
882,1,1.0,(1+0j),1.0,True
883,1,1.0,(1+0j),1.0,True
884,1,1.0,(1+0j),1.0,True
885,1,1.0,(1+0j),1.0,True
886,1,1.0,(1+0j),1.0,True
887,1,1.0,(1+0j),1.0,True
888,1,1.0,(1+0j),1.0,True
889,1,1.0,(1+0j),1.0,True
890,1,1.0,(1+0j),1.0,True
891,1,1.0,(1+0j),1.0,True
892,1,1.0,(1+0j),1.0,True
893,1,1.0,(1+0j),1.0,True
894,1,1.0,(1+0j),1.0,True
895,1,1.0,(1+0j),1.0,True
896,1,1.0,(1+0j),1.0,True
897,1,1.0,(1+0j),1.0,True
898,1,1.0,(1+0j),1.0,True
899,1,1.0,(1+0j),1.0,True
900,1,1.0,(1+0j),1.0,True
901,1,1.0,(1+0j),1.0,True
902,1,1.0,(1+0j),1.0,True
903,1,1.0,(1+0j),1.0,True
904,1,1.0,(1+0j),1.0,True
905,1,1.0,(1+0j),1.0,True
906,1,1.0,(1+0j),1.0,True
907,1,1.0,(1+0j),1.0,True
908,1,1.0,(1+0j),1.0,True
909,1,1.0,(1+0j),1.0,True
910,1,1.0,(1+0j),1.0,True
911,1,1.0,(1+0j),1.0,True
912,1,1.0,(1+0j),1.0,True
913,1,1.0,(1+0j),1.0,True
914,1,1.0,(1+0j),1.0,True
915,1,1.0,(1+0j),1.0,True
916,1,1.0,(1+0j),1.0,True
917,1,1.0,(1+0j),1.0,True
918,1,1.0,(1+0j),1.0,True
919,1,1.0,(1+0j),1.0,True
920,1,1.0,(1+0j),1.0,True
921,1,1.0,(1+0j),1.0,True
922,1,1.0,(1+0j),1.0,True
923,1,1.0,(1+0j),1.0,True
924,1,1.0,(1+0j),1.0,True
925,1,1.0,(1+0j),1.0,True
926,1,1.0,(1+0j),1.0,True
927,1,1.0,(1+0j),1.0,True
928,1,1.0,(1+0j),1.0,True
929,1,1.0,(1+0j),1.0,True
930,1,1.0,(1+0j),1.0,True
931,1,1.0,(1+0j),1.0,True
932,1,1.0,(1+0j),1.0,True
933,1,1.0,(1+0j),1.0,True
934,1,1.0,(1+0j),1.0,True
935,1,1.0,(1+0j),1.0,True
936,1,1.0,(1+0j),1.0,True
937,1,1.0,(1+0j),1.0,True
938,1,1.0,(1+0j),1.0,True
939,1,1.0,(1+0j),1.0,True
940,1,1.0,(1+0j),1.0,True
941,1,1.0,(1+0j),1.0,True
942,1,1.0,(1+0j),1.0,True
943,1,1.0,(1+0j),1.0,True
944,1,1.0,(1+0j),1.0,True
945,1,1.0,(1+0j),1.0,True
946,1,1.0,(1+0j),1.0,True
947,1,1.0,(1+0j),1.0,True
948,1,1.0,(1+0j),1.0,True
949,1,1.0,(1+0j),1.0,True
950,1,1.0,(1+0j),1.0,True
951,1,1.0,(1+0j),1.0,True
952,1,1.0,(1+0j),1.0,True
953,1,1.0,(1+0j),1.0,True
954,1,1.0,(1+0j),1.0,True
955,1,1.0,(1+0j),1.0,True
956,1,1.0,(1+0j),1.0,True
957,1,1.0,(1+0j),1.0,True
958,1,1.0,(1+0j),1.0,True
959,1,1.0,(1+0j),1.0,True
960,1,1.0,(1+0j),1.0,True
961,1,1.0,(1+0j),1.0,True
962,1,1.0,(1+0j),1.0,True
963,1,1.0,(1+0j),1.0,True
964,1,1.0,(1+0j),1.0,True
965,1,1.0,(1+0j),1.0,True
966,1,1.0,(1+0j),1.0,True
967,1,1.0,(1+0j),1.0,True
968,1,1.0,(1+0j),1.0,True
969,1,1.0,(1+0j),1.0,True
970,1,1.0,(1+0j),1.0,True
971,1,1.0,(1+0j),1.0,True
972,1,1.0,(1+0j),1.0,True
973,1,1.0,(1+0j),1.0,True
974,1,1.0,(1+0j),1.0,True
975,1,1.0,(1+0j),1.0,True
976,1,1.0,(1+0j),1.0,True
977,1,1.0,(1+0j),1.0,True
978,1,1.0,(1+0j),1.0,True
979,1,1.0,(1+0j),1.0,True
980,1,1.0,(1+0j),1.0,True
981,1,1.0,(1+0j),1.0,True
982,1,1.0,(1+0j),1.0,True
983,1,1.0,(1+0j),1.0,True
984,1,1.0,(1+0j),1.0,True
985,1,1.0,(1+0j),1.0,True
986,1,1.0,(1+0j),1.0,True
987,1,1.0,(1+0j),1.0,True
988,1,1.0,(1+0j),1.0,True
989,1,1.0,(1+0j),1.0,True
990,1,1.0,(1+0j),1.0,True
991,1,1.0,(1+0j),1.0,True
992,1,1.0,(1+0j),1.0,True
993,1,1.0,(1+0j),1.0,True
994,1,1.0,(1+0j),1.0,True
995,1,1.0,(1+0j),1.0,True
996,1,1.0,(1+0j),1.0,True
997,1,1.0,(1+0j),1.0,True
998,1,1.0,(1+0j),1.0,True
999,1,1.0,(1+0j),1.0,True
1000,1,1.0,(1+0j),1.0,True
1001,1,1.0,(1+0j),1.0,True
1002,1,1.0,(1+0j),1.0,True
1003,1,1.0,(1+0j),1.0,True
1004,1,1.0,(1+0j),1.0,True
1005,1,1.0,(1+0j),1.0,True
1006,1,1.0,(1+0j),1.0,True
1007,1,1.0,(1+0j),1.0,True
1008,1,1.0,(1+0j),1.0,True
1009,1,1.0,(1+0j),1.0,True
1010,1,1.0,(1+0j),1.0,True
1011,1,1.0,(1+0j),1.0,True
1012,1,1.0,(1+0j),1.0,True
1013,1,1.0,(1+0j),1.0,True
1014,1,1.0,(1+0j),1.0,True
1015,1,1.0,(1+0j),1.0,True
1016,1,1.0,(1+0j),1.0,True
1017,1,1.0,(1+0j),1.0,True
1018,1,1.0,(1+0j),1.0,True
1019,1,1.0,(1+0j),1.0,True
1020,1,1.0,(1+0j),1.0,True
1021,1,1.0,(1+0j),1.0,True
1022,1,1.0,(1+0j),1.0,True
1023,1,1.0,(1+0j),1.0,True
1024,1,1.0,(1+0j),1.0,True
1025,1,1.0,(1+0j),1.0,True
1026,1,1.0,(1+0j),1.0,True
1027,1,1.0,(1+0j),1.0,True
1028,1,1.0,(1+0j),1.0,True
1029,1,1.0,(1+0j),1.0,True
1030,1,1.0,(1+0j),1.0,True
1031,1,1.0,(1+0j),1.0,True
1032,1,1.0,(1+0j),1.0,True
1033,1,1.0,(1+0j),1.0,True
1034,1,1.0,(1+0j),1.0,True
1035,1,1.0,(1+0j),1.0,True
1036,1,1.0,(1+0j),1.0,True
1037,1,1.0,(1+0j),1.0,True
1038,1,1.0,(1+0j),1.0,True
1039,1,1.0,(1+0j),1.0,True
1040,1,1.0,(1+0j),1.0,True
1041,1,1.0,(1+0j),1.0,True
1042,1,1.0,(1+0j),1.0,True
1043,1,1.0,(1+0j),1.0,True
1044,1,1.0,(1+0j),1.0,True
1045,1,1.0,(1+0j),1.0,True
1046,1,1.0,(1+0j),1.0,True
1047,1,1.0,(1+0j),1.0,True
1048,1,1.0,(1+0j),1.0,True
1049,1,1.0,(1+0j),1.0,True
1050,1,1.0,(1+0j),1.0,True
1051,1,1.0,(1+0j),1.0,True
1052,1,1.0,(1+0j),1.0,True
1053,1,1.0,(1+0j),1.0,True
1054,1,1.0,(1+0j),1.0,True
1055,1,1.0,(1+0j),1.0,True
1056,1,1.0,(1+0j),1.0,True
1057,1,1.0,(1+0j),1.0,True
1058,1,1.0,(1+0j),1.0,True
1059,1,1.0,(1+0j),1.0,True
1060,1,1.0,(1+0j),1.0,True
1061,1,1.0,(1+0j),1.0,True
1062,1,1.0,(1+0j),1.0,True
1063,1,1.0,(1+0j),1.0,True
1064,1,1.0,(1+0j),1.0,True
1065,1,1.0,(1+0j),1.0,True
1066,1,1.0,(1+0j),1.0,True
1067,1,1.0,(1+0j),1.0,True
1068,1,1.0,(1+0j),1.0,True
1069,1,1.0,(1+0j),1.0,True
1070,1,1.0,(1+0j),1.0,True
1071,1,1.0,(1+0j),1.0,True
1072,1,1.0,(1+0j),1.0,True
1073,1,1.0,(1+0j),1.0,True
1074,1,1.0,(1+0j),1.0,True
1075,1,1.0,(1+0j),1.0,True
1076,1,1.0,(1+0j),1.0,True
1077,1,1.0,(1+0j),1.0,True
1078,1,1.0,(1+0j),1.0,True
1079,1,1.0,(1+0j),1.0,True
1080,1,1.0,(1+0j),1.0,True
1081,1,1.0,(1+0j),1.0,True
1082,1,1.0,(1+0j),1.0,True
1083,1,1.0,(1+0j),1.0,True
1084,1,1.0,(1+0j),1.0,True
1085,1,1.0,(1+0j),1.0,True
1086,1,1.0,(1+0j),1.0,True
1087,1,1.0,(1+0j),1.0,True
1088,1,1.0,(1+0j),1.0,True
1089,1,1.0,(1+0j),1.0,True
1090,1,1.0,(1+0j),1.0,True
1091,1,1.0,(1+0j),1.0,True
1092,1,1.0,(1+0j),1.0,True
1093,1,1.0,(1+0j),1.0,True
1094,1,1.0,(1+0j),1.0,True
1095,1,1.0,(1+0j),1.0,True
1096,1,1.0,(1+0j),1.0,True
1097,1,1.0,(1+0j),1.0,True
1098,1,1.0,(1+0j),1.0,True
1099,1,1.0,(1+0j),1.0,True
1100,1,1.0,(1+0j),1.0,True
1101,1,1.0,(1+0j),1.0,True
1102,1,1.0,(1+0j),1.0,True
1103,1,1.0,(1+0j),1.0,True
1104,1,1.0,(1+0j),1.0,True
1105,1,1.0,(1+0j),1.0,True
1106,1,1.0,(1+0j),1.0,True
1107,1,1.0,(1+0j),1.0,True
1108,1,1.0,(1+0j),1.0,True
1109,1,1.0,(1+0j),1.0,True
1110,1,1.0,(1+0j),1.0,True
1111,1,1.0,(1+0j),1.0,True
1112,1,1.0,(1+0j),1.0,True
1113,1,1.0,(1+0j),1.0,True
1114,1,1.0,(1+0j),1.0,True
1115,1,1.0,(1+0j),1.0,True
1116,1,1.0,(1+0j),1.0,True
1117,1,1.0,(1+0j),1.0,True
1118,1,1.0,(1+0j),1.0,True
1119,1,1.0,(1+0j),1.0,True
1120,1,1.0,(1+0j),1.0,True
1121,1,1.0,(1+0j),1.0,True
1122,1,1.0,(1+0j),1.0,True
1123,1,1.0,(1+0j),1.0,True
1124,1,1.0,(1+0j),1.0,True
1125,1,1.0,(1+0j),1.0,True
1126,1,1.0,(1+0j),1.0,True
1127,1,1.0,(1+0j),1.0,True
1128,1,1.0,(1+0j),1.0,True
1129,1,1.0,(1+0j),1.0,True
1130,1,1.0,(1+0j),1.0,True
1131,1,1.0,(1+0j),1.0,True
1132,1,1.0,(1+0j),1.0,True
1133,1,1.0,(1+0j),1.0,True
1134,1,1.0,(1+0j),1.0,True
1135,1,1.0,(1+0j),1.0,True
1136,1,1.0,(1+0j),1.0,True
1137,1,1.0,(1+0j),1.0,True
1138,1,1.0,(1+0j),1.0,True
1139,1,1.0,(1+0j),1.0,True
1140,1,1.0,(1+0j),1.0,True
1141,1,1.0,(1+0j),1.0,True
1142,1,1.0,(1+0j),1.0,True
1143,1,1.0,(1+0j),1.0,True
1144,1,1.0,(1+0j),1.0,True
1145,1,1.0,(1+0j),1.0,True
1146,1,1.0,(1+0j),1.0,True
1147,1,1.0,(1+0j),1.0,True
1148,1,1.0,(1+0j),1.0,True
1149,1,1.0,(1+0j),1.0,True
1150,1,1.0,(1+0j),1.0,True
1151,1,1.0,(1+0j),1.0,True
1152,1,1.0,(1+0j),1.0,True
1153,1,1.0,(1+0j),1.0,True
1154,1,1.0,(1+0j),1.0,True
1155,1,1.0,(1+0j),1.0,True
1156,1,1.0,(1+0j),1.0,True
1157,1,1.0,(1+0j),1.0,True
1158,1,1.0,(1+0j),1.0,True
1159,1,1.0,(1+0j),1.0,True
1160,1,1.0,(1+0j),1.0,True
1161,1,1.0,(1+0j),1.0,True
1162,1,1.0,(1+0j),1.0,True
1163,1,1.0,(1+0j),1.0,True
1164,1,1.0,(1+0j),1.0,True
1165,1,1.0,(1+0j),1.0,True
1166,1,1.0,(1+0j),1.0,True
1167,1,1.0,(1+0j),1.0,True
1168,1,1.0,(1+0j),1.0,True
1169,1,1.0,(1+0j),1.0,True
1170,1,1.0,(1+0j),1.0,True
1171,1,1.0,(1+0j),1.0,True
1172,1,1.0,(1+0j),1.0,True
1173,1,1.0,(1+0j),1.0,True
1174,1,1.0,(1+0j),1.0,True
1175,1,1.0,(1+0j),1.0,True
1176,1,1.0,(1+0j),1.0,True
1177,1,1.0,(1+0j),1.0,True
1178,1,1.0,(1+0j),1.0,True
1179,1,1.0,(1+0j),1.0,True
1180,1,1.0,(1+0j),1.0,True
1181,1,1.0,(1+0j),1.0,True
1182,1,1.0,(1+0j),1.0,True
1183,1,1.0,(1+0j),1.0,True
1184,1,1.0,(1+0j),1.0,True
1185,1,1.0,(1+0j),1.0,True
1186,1,1.0,(1+0j),1.0,True
1187,1,1.0,(1+0j),1.0,True
1188,1,1.0,(1+0j),1.0,True
1189,1,1.0,(1+0j),1.0,True
1190,1,1.0,(1+0j),1.0,True
1191,1,1.0,(1+0j),1.0,True
1192,1,1.0,(1+0j),1.0,True
1193,1,1.0,(1+0j),1.0,True
1194,1,1.0,(1+0j),1.0,True
1195,1,1.0,(1+0j),1.0,True
1196,1,1.0,(1+0j),1.0,True
1197,1,1.0,(1+0j),1.0,True
1198,1,1.0,(1+0j),1.0,True
1199,1,1.0,(1+0j),1.0,True
1200,1,1.0,(1+0j),1.0,True
1201,1,1.0,(1+0j),1.0,True
1202,1,1.0,(1+0j),1.0,True
1203,1,1.0,(1+0j),1.0,True
1204,1,1.0,(1+0j),1.0,True
1205,1,1.0,(1+0j),1.0,True
1206,1,1.0,(1+0j),1.0,True
1207,1,1.0,(1+0j),1.0,True
1208,1,1.0,(1+0j),1.0,True
1209,1,1.0,(1+0j),1.0,True
1210,1,1.0,(1+0j),1.0,True
1211,1,1.0,(1+0j),1.0,True
1212,1,1.0,(1+0j),1.0,True
1213,1,1.0,(1+0j),1.0,True
1214,1,1.0,(1+0j),1.0,True
1215,1,1.0,(1+0j),1.0,True
1216,1,1.0,(1+0j),1.0,True
1217,1,1.0,(1+0j),1.0,True
1218,1,1.0,(1+0j),1.0,True
1219,1,1.0,(1+0j),1.0,True
1220,1,1.0,(1+0j),1.0,True
1221,1,1.0,(1+0j),1.0,True
1222,1,1.0,(1+0j),1.0,True
1223,1,1.0,(1+0j),1.0,True
1224,1,1.0,(1+0j),1.0,True
1225,1,1.0,(1+0j),1.0,True
1226,1,1.0,(1+0j),1.0,True
1227,1,1.0,(1+0j),1.0,True
1228,1,1.0,(1+0j),1.0,True
1229,1,1.0,(1+0j),1.0,True
1230,1,1.0,(1+0j),1.0,True
1231,1,1.0,(1+0j),1.0,True
1232,1,1.0,(1+0j),1.0,True
1233,1,1.0,(1+0j),1.0,True
1234,1,1.0,(1+0j),1.0,True
1235,1,1.0,(1+0j),1.0,True
1236,1,1.0,(1+0j),1.0,True
1237,1,1.0,(1+0j),1.0,True
1238,1,1.0,(1+0j),1.0,True
1239,1,1.0,(1+0j),1.0,True
1240,1,1.0,(1+0j),1.0,True
1241,1,1.0,(1+0j),1.0,True
1242,1,1.0,(1+0j),1.0,True
1243,1,1.0,(1+0j),1.0,True
1244,1,1.0,(1+0j),1.0,True
1245,1,1.0,(1+0j),1.0,True
1246,1,1.0,(1+0j),1.0,True
1247,1,1.0,(1+0j),1.0,True
1248,1,1.0,(1+0j),1.0,True
1249,1,1.0,(1+0j),1.0,True
1250,1,1.0,(1+0j),1.0,True
1251,1,1.0,(1+0j),1.0,True
1252,1,1.0,(1+0j),1.0,True
1253,1,1.0,(1+0j),1.0,True
1254,1,1.0,(1+0j),1.0,True
1255,1,1.0,(1+0j),1.0,True
1256,1,1.0,(1+0j),1.0,True
1257,1,1.0,(1+0j),1.0,True
1258,1,1.0,(1+0j),1.0,True
1259,1,1.0,(1+0j),1.0,True
1260,1,1.0,(1+0j),1.0,True
1261,1,1.0,(1+0j),1.0,True
1262,1,1.0,(1+0j),1.0,True
1263,1,1.0,(1+0j),1.0,True
1264,1,1.0,(1+0j),1.0,True
1265,1,1.0,(1+0j),1.0,True
1266,1,1.0,(1+0j),1.0,True
1267,1,1.0,(1+0j),1.0,True
1268,1,1.0,(1+0j),1.0,True
1269,1,1.0,(1+0j),1.0,True
1270,1,1.0,(1+0j),1.0,True
1271,1,1.0,(1+0j),1.0,True
1272,1,1.0,(1+0j),1.0,True
1273,1,1.0,(1+0j),1.0,True
1274,1,1.0,(1+0j),1.0,True
1275,1,1.0,(1+0j),1.0,True
1276,1,1.0,(1+0j),1.0,True
1277,1,1.0,(1+0j),1.0,True
1278,1,1.0,(1+0j),1.0,True
1279,1,1.0,(1+0j),1.0,True
1280,1,1.0,(1+0j),1.0,True
1281,1,1.0,(1+0j),1.0,True
1282,1,1.0,(1+0j),1.0,True
1283,1,1.0,(1+0j),1.0,True
1284,1,1.0,(1+0j),1.0,True
1285,1,1.0,(1+0j),1.0,True
1286,1,1.0,(1+0j),1.0,True
1287,1,1.0,(1+0j),1.0,True
1288,1,1.0,(1+0j),1.0,True
1289,1,1.0,(1+0j),1.0,True
1290,1,1.0,(1+0j),1.0,True
1291,1,1.0,(1+0j),1.0,True
1292,1,1.0,(1+0j),1.0,True
1293,1,1.0,(1+0j),1.0,True
1294,1,1.0,(1+0j),1.0,True
1295,1,1.0,(1+0j),1.0,True
1296,1,1.0,(1+0j),1.0,True
1297,1,1.0,(1+0j),1.0,True
1298,1,1.0,(1+0j),1.0,True
1299,1,1.0,(1+0j),1.0,True
1300,1,1.0,(1+0j),1.0,True
1301,1,1.0,(1+0j),1.0,True
1302,1,1.0,(1+0j),1.0,True
1303,1,1.0,(1+0j),1.0,True
1304,1,1.0,(1+0j),1.0,True
1305,1,1.0,(1+0j),1.0,True
1306,1,1.0,(1+0j),1.0,True
1307,1,1.0,(1+0j),1.0,True
1308,1,1.0,(1+0j),1.0,True
1309,1,1.0,(1+0j),1.0,True
1310,1,1.0,(1+0j),1.0,True
1311,1,1.0,(1+0j),1.0,True
1312,1,1.0,(1+0j),1.0,True
1313,1,1.0,(1+0j),1.0,True
1314,1,1.0,(1+0j),1.0,True
1315,1,1.0,(1+0j),1.0,True
1316,1,1.0,(1+0j),1.0,True
1317,1,1.0,(1+0j),1.0,True
1318,1,1.0,(1+0j),1.0,True
1319,1,1.0,(1+0j),1.0,True
1320,1,1.0,(1+0j),1.0,True
1321,1,1.0,(1+0j),1.0,True
1322,1,1.0,(1+0j),1.0,True
1323,1,1.0,(1+0j),1.0,True
1324,1,1.0,(1+0j),1.0,True
1325,1,1.0,(1+0j),1.0,True
1326,1,1.0,(1+0j),1.0,True
1327,1,1.0,(1+0j),1.0,True
1328,1,1.0,(1+0j),1.0,True
1329,1,1.0,(1+0j),1.0,True
1330,1,1.0,(1+0j),1.0,True
1331,1,1.0,(1+0j),1.0,True
1332,1,1.0,(1+0j),1.0,True
1333,1,1.0,(1+0j),1.0,True
1334,1,1.0,(1+0j),1.0,True
1335,1,1.0,(1+0j),1.0,True
1336,1,1.0,(1+0j),1.0,True
1337,1,1.0,(1+0j),1.0,True
1338,1,1.0,(1+0j),1.0,True
1339,1,1.0,(1+0j),1.0,True
1340,1,1.0,(1+0j),1.0,True
1341,1,1.0,(1+0j),1.0,True
1342,1,1.0,(1+0j),1.0,True
1343,1,1.0,(1+0j),1.0,True
1344,1,1.0,(1+0j),1.0,True
1345,1,1.0,(1+0j),1.0,True
1346,1,1.0,(1+0j),1.0,True
1347,1,1.0,(1+0j),1.0,True
1348,1,1.0,(1+0j),1.0,True
1349,1,1.0,(1+0j),1.0,True
1350,1,1.0,(1+0j),1.0,True
1351,1,1.0,(1+0j),1.0,True
1352,1,1.0,(1+0j),1.0,True
1353,1,1.0,(1+0j),1.0,True
1354,1,1.0,(1+0j),1.0,True
1355,1,1.0,(1+0j),1.0,True
1356,1,1.0,(1+0j),1.0,True
1357,1,1.0,(1+0j),1.0,True
1358,1,1.0,(1+0j),1.0,True
1359,1,1.0,(1+0j),1.0,True
1360,1,1.0,(1+0j),1.0,True
1361,1,1.0,(1+0j),1.0,True
1362,1,1.0,(1+0j),1.0,True
1363,1,1.0,(1+0j),1.0,True
1364,1,1.0,(1+0j),1.0,True
1365,1,1.0,(1+0j),1.0,True
1366,1,1.0,(1+0j),1.0,True
1367,1,1.0,(1+0j),1.0,True
1368,1,1.0,(1+0j),1.0,True
1369,1,1.0,(1+0j),1.0,True
1370,1,1.0,(1+0j),1.0,True
1371,1,1.0,(1+0j),1.0,True
1372,1,1.0,(1+0j),1.0,True
1373,1,1.0,(1+0j),1.0,True
1374,1,1.0,(1+0j),1.0,True
1375,1,1.0,(1+0j),1.0,True
1376,1,1.0,(1+0j),1.0,True
1377,1,1.0,(1+0j),1.0,True
